task_key,task_signature,source_commit,stage,family_id,model_family,trial_id,trial_order,view,rung_samples,matched_qubits,seed_index,candidate_role,control_for,advancement_basis,source_split,calibration_rows_read,final_test_rows_read,fold_id,training_seed,qubits,data_reupload_layers,feature_scale,entangle,shots,noise_state,training_rows,validation_rows,training_groups,validation_groups,rmse,nrmse,mae,mean_regret_m_s,no_reference_feasible_rate,training_wall_time_s,inference_wall_time_s,feasibility_metric_error,cost_fitted_trainable_parameter_count,feasibility_fitted_trainable_parameter_count,feasibility_samples,feasibility_precision,feasibility_recall,feasibility_auroc,feasibility_brier,feasibility_expected_calibration_error,eligible_to_advance,fold_end_to_end_wall_time_s,centered_kernel_target_alignment,effective_rank,kernel_rows,nystrom_landmarks,off_diagonal_mean,off_diagonal_q05,off_diagonal_q95,off_diagonal_std,regularized_condition_number
A01-T17__primary__r1024__q4__s10,e489c1565306238f44c1f872807857919c2df3b40e10144f67499a4bc2366152,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,A01,random_fourier_ridge,A01-T17,17,primary,1024,4,10,interpretation_control_not_eligible_to_win,Q01,qml_matched,development,0,0,CV04,1360862018,4,,,,,,1024,6500,10,2,1.6679072863261941,0.7122035176095916,0.8424294117139286,20.0,0.6576923076923077,0.008045541995670646,0.020276166003895923,,257,257,6500,0.0,0.0,0.7168800100092326,0.10634750707450763,0.12843905830257318,True,0.7114160409983015,,,,,,,,,
A01-T17__primary__r1024__q4__s10,e489c1565306238f44c1f872807857919c2df3b40e10144f67499a4bc2366152,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,A01,random_fourier_ridge,A01-T17,17,primary,1024,4,10,interpretation_control_not_eligible_to_win,Q01,qml_matched,development,0,0,CV05,1360862018,4,,,,,,1024,6500,10,2,0.49940663668104374,0.2132487616534425,0.35786940604113526,18.954903942736923,0.39384615384615385,0.00878937500237953,0.015852374999667518,,257,257,6500,0.319849160095989,0.7300469483568075,0.6536963814462586,0.22153298544499095,0.22118044891762015,True,0.7237016250001034,,,,,,,,,
C05-T17__compressed_c05__r1024__q4__s10,f5a973974fcc2798f0090520a57b7be2eb2a9f83da2d3cbbc22a7977d81764c6,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C05,multilayer_perceptron,C05-T17,17,compressed_c05,1024,4,10,interpretation_control_not_eligible_to_win,Q01,control_ranked_and_qml_matched,development,0,0,CV01,758920681,4,,,,,,1024,6500,10,2,0.36270062622648314,0.15487471273459247,0.25609384172870425,20.0,0.3123076923076923,0.07963183299580123,0.0057632920070318505,,8961,8961,6500,0.0,0.0,0.611226379832573,0.31480480952107537,0.34177131390376964,True,0.7956443330040202,,,,,,,,,
C05-T17__compressed_c05__r1024__q4__s10,f5a973974fcc2798f0090520a57b7be2eb2a9f83da2d3cbbc22a7977d81764c6,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C05,multilayer_perceptron,C05-T17,17,compressed_c05,1024,4,10,interpretation_control_not_eligible_to_win,Q01,control_ranked_and_qml_matched,development,0,0,CV02,758920681,4,,,,,,1024,9750,9,3,0.6674229478077109,0.2849924423611228,0.5405646867037153,20.0,0.41384615384615386,0.1105354589963099,0.00835174998792354,,8961,8961,9750,0.0,0.0,0.19381874559548978,0.3357694388722957,0.34732211401607244,True,1.4556184169923654,,,,,,,,,
C05-T17__compressed_c05__r1024__q4__s10,f5a973974fcc2798f0090520a57b7be2eb2a9f83da2d3cbbc22a7977d81764c6,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C05,multilayer_perceptron,C05-T17,17,compressed_c05,1024,4,10,interpretation_control_not_eligible_to_win,Q01,control_ranked_and_qml_matched,development,0,0,CV03,758920681,4,,,,,,1024,9750,9,3,2.053105850455744,0.8766849456843512,0.9995831328788698,20.0,0.838974358974359,0.09622474999923725,0.0071132080047391355,,8961,8961,9750,0.0,0.0,0.5484588586974658,0.05119289235217164,0.030382342526122753,True,1.4250997499912046,,,,,,,,,
C05-T17__compressed_c05__r1024__q4__s10,f5a973974fcc2798f0090520a57b7be2eb2a9f83da2d3cbbc22a7977d81764c6,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C05,multilayer_perceptron,C05-T17,17,compressed_c05,1024,4,10,interpretation_control_not_eligible_to_win,Q01,control_ranked_and_qml_matched,development,0,0,CV04,758920681,4,,,,,,1024,6500,10,2,1.3184908825494412,0.5630012244602901,0.6419524907440604,19.892307692307693,0.6576923076923077,0.0712175840017153,0.005433415994048119,,8961,8961,6500,0.09345794392523364,0.015822784810126583,0.7268142812766949,0.11422207681326467,0.1324564957883124,True,0.7474032500031171,,,,,,,,,
C05-T17__compressed_c05__r1024__q4__s10,f5a973974fcc2798f0090520a57b7be2eb2a9f83da2d3cbbc22a7977d81764c6,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C05,multilayer_perceptron,C05-T17,17,compressed_c05,1024,4,10,interpretation_control_not_eligible_to_win,Q01,control_ranked_and_qml_matched,development,0,0,CV05,758920681,4,,,,,,1024,6500,10,2,0.4562347542737099,0.19481418392577043,0.31306677319559434,19.0,0.39384615384615385,0.07813737500691786,0.004524875010247342,,8961,8961,6500,0.32907801418439714,0.7261345852895149,0.6572503235079226,0.18005823262836748,0.13779618027311252,True,0.7611649579921504,,,,,,,,,
A01-T17__primary__r1024__q4__s11,ad6021af457483b7fbddb0a1b3a708a006943480d3d64b2ab9a5ca74d38e4f12,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,A01,random_fourier_ridge,A01-T17,17,primary,1024,4,11,interpretation_control_not_eligible_to_win,Q01,qml_matched,development,0,0,CV01,1262030617,4,,,,,,1024,6500,10,2,0.42503649803731514,0.18149239558836988,0.28398298845731595,20.0,0.3123076923076923,0.00874637499509845,0.01643270799831953,,257,257,6500,0.0,0.0,0.943450054507619,0.27909294954142977,0.30253155762928813,True,0.7444964169990271,,,,,,,,,
A01-T17__primary__r1024__q4__s11,ad6021af457483b7fbddb0a1b3a708a006943480d3d64b2ab9a5ca74d38e4f12,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,A01,random_fourier_ridge,A01-T17,17,primary,1024,4,11,interpretation_control_not_eligible_to_win,Q01,qml_matched,development,0,0,CV02,1262030617,4,,,,,,1024,9750,9,3,0.8656365882550201,0.36963051134859043,0.6407671499492883,20.0,0.41384615384615386,0.008407624991377816,0.027168542001163587,,257,257,9750,0.0,0.0,0.29063955837444205,0.31776548962656104,0.33199875826203257,True,1.3782412910077255,,,,,,,,,
A01-T17__primary__r1024__q4__s11,ad6021af457483b7fbddb0a1b3a708a006943480d3d64b2ab9a5ca74d38e4f12,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,A01,random_fourier_ridge,A01-T17,17,primary,1024,4,11,interpretation_control_not_eligible_to_win,Q01,qml_matched,development,0,0,CV03,1262030617,4,,,,,,1024,9750,9,3,1.8930450480595837,0.808338301100136,0.9345089290087242,20.0,0.838974358974359,0.007960499991895631,0.03203895800106693,,257,257,9750,0.0,0.0,0.5593005038929196,0.050781290236234324,0.03706016678599134,True,1.4057713750080438,,,,,,,,,
A01-T17__primary__r1024__q4__s11,ad6021af457483b7fbddb0a1b3a708a006943480d3d64b2ab9a5ca74d38e4f12,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,A01,random_fourier_ridge,A01-T17,17,primary,1024,4,11,interpretation_control_not_eligible_to_win,Q01,qml_matched,development,0,0,CV04,1262030617,4,,,,,,1024,6500,10,2,1.52285370529321,0.6502650204877827,0.7343469034417807,20.0,0.6576923076923077,0.008246249999501742,0.019477415989967994,,257,257,6500,0.0,0.0,0.7133179959100204,0.10729799688846277,0.13026190053152145,True,0.706489459000295,,,,,,,,,
A01-T17__primary__r1024__q4__s11,ad6021af457483b7fbddb0a1b3a708a006943480d3d64b2ab9a5ca74d38e4f12,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,A01,random_fourier_ridge,A01-T17,17,primary,1024,4,11,interpretation_control_not_eligible_to_win,Q01,qml_matched,development,0,0,CV05,1262030617,4,,,,,,1024,6500,10,2,0.49080792568188913,0.20957707542081308,0.316810968457341,17.069342656066926,0.39384615384615385,0.008308290998684242,0.01669033399957698,,257,257,6500,0.3210598761183758,0.7300469483568075,0.6517228182919381,0.21800622903817027,0.21661651604873666,True,0.7216850420081755,,,,,,,,,
C05-T17__compressed_c05__r1024__q4__s11,ff11117652dd4086e0b7e8230abed8f4052e893a553b8d6f9adb3ae68cf27455,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C05,multilayer_perceptron,C05-T17,17,compressed_c05,1024,4,11,interpretation_control_not_eligible_to_win,Q01,control_ranked_and_qml_matched,development,0,0,CV01,3331315166,4,,,,,,1024,6500,10,2,0.37271047553710746,0.15914896103856827,0.2602132836149871,20.0,0.3123076923076923,0.09971783398941625,0.004646583998692222,,8961,8961,6500,0.0,0.0,0.5420408597258546,0.3236634978176995,0.3443799286295015,True,0.8178600829996867,,,,,,,,,
C05-T17__compressed_c05__r1024__q4__s11,ff11117652dd4086e0b7e8230abed8f4052e893a553b8d6f9adb3ae68cf27455,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C05,multilayer_perceptron,C05-T17,17,compressed_c05,1024,4,11,interpretation_control_not_eligible_to_win,Q01,control_ranked_and_qml_matched,development,0,0,CV02,3331315166,4,,,,,,1024,9750,9,3,0.4926368352853264,0.21035802761380162,0.28667051200342614,19.436127676708715,0.41384615384615386,0.2647272499889368,0.00758670800132677,,8961,8961,9750,0.10497981157469717,0.023636363636363636,0.17594700493305143,0.3499160206813907,0.3829901785725426,True,1.6071601250005187,,,,,,,,,
C05-T17__compressed_c05__r1024__q4__s11,ff11117652dd4086e0b7e8230abed8f4052e893a553b8d6f9adb3ae68cf27455,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C05,multilayer_perceptron,C05-T17,17,compressed_c05,1024,4,11,interpretation_control_not_eligible_to_win,Q01,control_ranked_and_qml_matched,development,0,0,CV03,3331315166,4,,,,,,1024,9750,9,3,2.2594474325097127,0.9647936803680751,1.165511217083544,20.0,0.838974358974359,0.0620099579973612,0.007354667002800852,,8961,8961,9750,0.0,0.0,0.5525855906647207,0.10450483341805596,0.20151542410279255,True,1.3974326660099905,,,,,,,,,
C05-T17__compressed_c05__r1024__q4__s11,ff11117652dd4086e0b7e8230abed8f4052e893a553b8d6f9adb3ae68cf27455,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C05,multilayer_perceptron,C05-T17,17,compressed_c05,1024,4,11,interpretation_control_not_eligible_to_win,Q01,control_ranked_and_qml_matched,development,0,0,CV04,3331315166,4,,,,,,1024,6500,10,2,1.208460935970895,0.516017968473536,0.6365586711254725,19.261832914239232,0.6576923076923077,0.1868665410001995,0.00457166600972414,,8961,8961,6500,0.1436388508891929,0.1661392405063291,0.7204352829765388,0.12074867704674526,0.14980584851024706,True,0.8555069160065614,,,,,,,,,
C05-T17__compressed_c05__r1024__q4__s11,ff11117652dd4086e0b7e8230abed8f4052e893a553b8d6f9adb3ae68cf27455,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C05,multilayer_perceptron,C05-T17,17,compressed_c05,1024,4,11,interpretation_control_not_eligible_to_win,Q01,control_ranked_and_qml_matched,development,0,0,CV05,3331315166,4,,,,,,1024,6500,10,2,0.5194961087659987,0.22182705182767612,0.39499019543668734,19.015384615384615,0.39384615384615385,0.10545625000668224,0.005807374996948056,,8961,8961,6500,0.3382187147688839,0.704225352112676,0.6567615403472369,0.17649639374899248,0.13280381870505747,True,0.793496291997144,,,,,,,,,
A01-T17__primary__r1024__q4__s12,0f7f1a512a0d3e11f67b2ace27e4db73bace050e211e3c2aff305495ee016fe5,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,A01,random_fourier_ridge,A01-T17,17,primary,1024,4,12,interpretation_control_not_eligible_to_win,Q01,qml_matched,development,0,0,CV01,1686242654,4,,,,,,1024,6500,10,2,0.4846654827437312,0.20695422611549702,0.31074719543729645,20.0,0.3123076923076923,0.008707582994247787,0.016313999993144535,,257,257,6500,0.0,0.0,0.9454043159171905,0.2717120845321827,0.29566153838266307,True,0.780565041990485,,,,,,,,,
A01-T17__primary__r1024__q4__s12,0f7f1a512a0d3e11f67b2ace27e4db73bace050e211e3c2aff305495ee016fe5,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,A01,random_fourier_ridge,A01-T17,17,primary,1024,4,12,interpretation_control_not_eligible_to_win,Q01,qml_matched,development,0,0,CV02,1686242654,4,,,,,,1024,9750,9,3,1.013133681927668,0.4326123987784574,0.7210779058149565,20.0,0.41384615384615386,0.008079124992946163,0.024991457990836352,,257,257,9750,0.0,0.0,0.32962194033356823,0.3057470863706404,0.3230396298288768,True,1.3686227919970406,,,,,,,,,
A01-T17__primary__r1024__q4__s12,0f7f1a512a0d3e11f67b2ace27e4db73bace050e211e3c2aff305495ee016fe5,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,A01,random_fourier_ridge,A01-T17,17,primary,1024,4,12,interpretation_control_not_eligible_to_win,Q01,qml_matched,development,0,0,CV03,1686242654,4,,,,,,1024,9750,9,3,1.9657424888777,0.8393804180669131,0.947722231326752,20.0,0.838974358974359,0.007281708007212728,0.029990416995133273,,257,257,9750,0.0,0.0,0.5689741853672587,0.05147965048819417,0.03860105608992858,True,1.4212024589942303,,,,,,,,,
A01-T17__primary__r1024__q4__s12,0f7f1a512a0d3e11f67b2ace27e4db73bace050e211e3c2aff305495ee016fe5,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,A01,random_fourier_ridge,A01-T17,17,primary,1024,4,12,interpretation_control_not_eligible_to_win,Q01,qml_matched,development,0,0,CV04,1686242654,4,,,,,,1024,6500,10,2,1.583873008159688,0.6763205227928978,0.7837558359344974,20.0,0.6576923076923077,0.007808082998963073,0.018846792008844204,,257,257,6500,0.0,0.0,0.7154595186939677,0.10884041775442077,0.13246921831884695,True,0.6993175840034382,,,,,,,,,
A01-T17__primary__r1024__q4__s12,0f7f1a512a0d3e11f67b2ace27e4db73bace050e211e3c2aff305495ee016fe5,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,A01,random_fourier_ridge,A01-T17,17,primary,1024,4,12,interpretation_control_not_eligible_to_win,Q01,qml_matched,development,0,0,CV05,1686242654,4,,,,,,1024,6500,10,2,0.5233186626293257,0.223459298613833,0.34620289973911056,15.383306854681539,0.39384615384615385,0.0075385420059319586,0.015681458011385985,,257,257,6500,0.31908344733242133,0.7300469483568075,0.6537975244975962,0.2136334820277246,0.21148647591824538,True,0.7200442920002388,,,,,,,,,
C05-T17__compressed_c05__r1024__q4__s12,5e7ce498550df8171855849c3ac1313a0916a9a70eafb3ff8a00665507ce44e8,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C05,multilayer_perceptron,C05-T17,17,compressed_c05,1024,4,12,interpretation_control_not_eligible_to_win,Q01,control_ranked_and_qml_matched,development,0,0,CV01,57709885,4,,,,,,1024,6500,10,2,0.3768789646888109,0.16092892366676675,0.22187365947378487,20.0,0.3123076923076923,0.3219355840119533,0.005007624989957549,,8961,8961,6500,0.0,0.0,0.6680695888411081,0.312064611233521,0.32468923011409284,True,1.045288207998965,,,,,,,,,
C05-T17__compressed_c05__r1024__q4__s12,5e7ce498550df8171855849c3ac1313a0916a9a70eafb3ff8a00665507ce44e8,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C05,multilayer_perceptron,C05-T17,17,compressed_c05,1024,4,12,interpretation_control_not_eligible_to_win,Q01,control_ranked_and_qml_matched,development,0,0,CV02,57709885,4,,,,,,1024,9750,9,3,0.6664396227620178,0.2845725583770203,0.5257898231679131,20.0,0.41384615384615386,0.16514383400499355,0.00777024999842979,,8961,8961,9750,0.0,0.0,0.21515682405449846,0.336432582277488,0.3437494782354554,True,1.4995006660028594,,,,,,,,,
C05-T17__compressed_c05__r1024__q4__s12,5e7ce498550df8171855849c3ac1313a0916a9a70eafb3ff8a00665507ce44e8,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C05,multilayer_perceptron,C05-T17,17,compressed_c05,1024,4,12,interpretation_control_not_eligible_to_win,Q01,control_ranked_and_qml_matched,development,0,0,CV03,57709885,4,,,,,,1024,9750,9,3,1.8047288182772587,0.7706268946996441,0.9129596019740335,20.0,0.838974358974359,0.1339940000034403,0.007355082998401485,,8961,8961,9750,0.0,0.0,0.5528547492215039,0.05108629556288484,0.028936050727615414,True,1.464725208003074,,,,,,,,,
C05-T17__compressed_c05__r1024__q4__s12,5e7ce498550df8171855849c3ac1313a0916a9a70eafb3ff8a00665507ce44e8,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C05,multilayer_perceptron,C05-T17,17,compressed_c05,1024,4,12,interpretation_control_not_eligible_to_win,Q01,control_ranked_and_qml_matched,development,0,0,CV04,57709885,4,,,,,,1024,6500,10,2,1.3186924029153928,0.5630872745151566,0.6467331437897167,19.277174831815387,0.6576923076923077,0.15028970899584237,0.005008583000744693,,8961,8961,6500,0.1505235602094241,0.1819620253164557,0.7202112077519782,0.12008725825560489,0.148326501756528,True,0.8259757920022821,,,,,,,,,
C05-T17__compressed_c05__r1024__q4__s12,5e7ce498550df8171855849c3ac1313a0916a9a70eafb3ff8a00665507ce44e8,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C05,multilayer_perceptron,C05-T17,17,compressed_c05,1024,4,12,interpretation_control_not_eligible_to_win,Q01,control_ranked_and_qml_matched,development,0,0,CV05,57709885,4,,,,,,1024,6500,10,2,0.5051852836679066,0.2157162685375529,0.3578532607001502,18.93846153846154,0.39384615384615385,0.1588935420004418,0.005024084006436169,,8961,8961,6500,0.31637843336724314,0.7300469483568075,0.6540005598080589,0.2707647600445722,0.27402119743384284,True,0.848266542001511,,,,,,,,,
A01-T17__primary__r1024__q4__s13,f32574dfc7817c6f6c7aa9e030de40187267a1d09f73d4e2a2225824f7f4954b,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,A01,random_fourier_ridge,A01-T17,17,primary,1024,4,13,interpretation_control_not_eligible_to_win,Q01,qml_matched,development,0,0,CV01,1203506322,4,,,,,,1024,6500,10,2,0.4021605154602701,0.17172425356170276,0.26090771066840973,20.0,0.3123076923076923,0.008914083009585738,0.01643291699292604,,257,257,6500,0.0,0.0,0.9451233872538515,0.27637141572731566,0.2988923288480712,True,0.7626529170083813,,,,,,,,,
A01-T17__primary__r1024__q4__s13,f32574dfc7817c6f6c7aa9e030de40187267a1d09f73d4e2a2225824f7f4954b,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,A01,random_fourier_ridge,A01-T17,17,primary,1024,4,13,interpretation_control_not_eligible_to_win,Q01,qml_matched,development,0,0,CV02,1203506322,4,,,,,,1024,9750,9,3,0.7294834010771417,0.3114925203242633,0.5372854374071551,20.0,0.41384615384615386,0.0076834999927086756,0.025120957987383008,,257,257,9750,0.0,0.0,0.3531015738783181,0.3083004436277778,0.3273655063870738,True,1.3928782919974765,,,,,,,,,
A01-T17__primary__r1024__q4__s13,f32574dfc7817c6f6c7aa9e030de40187267a1d09f73d4e2a2225824f7f4954b,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,A01,random_fourier_ridge,A01-T17,17,primary,1024,4,13,interpretation_control_not_eligible_to_win,Q01,qml_matched,development,0,0,CV03,1203506322,4,,,,,,1024,9750,9,3,1.9798390216733914,0.8453996976308894,0.9667075996560911,20.0,0.838974358974359,0.007975417000125162,0.029014291998464614,,257,257,9750,0.0,0.0,0.5431878735508029,0.051370917801136624,0.03460062053814111,True,1.4327790420065867,,,,,,,,,
A01-T17__primary__r1024__q4__s13,f32574dfc7817c6f6c7aa9e030de40187267a1d09f73d4e2a2225824f7f4954b,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,A01,random_fourier_ridge,A01-T17,17,primary,1024,4,13,interpretation_control_not_eligible_to_win,Q01,qml_matched,development,0,0,CV04,1203506322,4,,,,,,1024,6500,10,2,1.6314131657205153,0.6966203726227485,0.8033068341331101,20.0,0.6576923076923077,0.007729416000074707,0.019111333007458597,,257,257,6500,0.0,0.0,0.7148919153874693,0.10736568727962138,0.12766737218080784,True,0.7142820830049459,,,,,,,,,
A01-T17__primary__r1024__q4__s13,f32574dfc7817c6f6c7aa9e030de40187267a1d09f73d4e2a2225824f7f4954b,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,A01,random_fourier_ridge,A01-T17,17,primary,1024,4,13,interpretation_control_not_eligible_to_win,Q01,qml_matched,development,0,0,CV05,1203506322,4,,,,,,1024,6500,10,2,0.46086794130948877,0.19679257453037838,0.30595840636695737,17.16108881919923,0.39384615384615385,0.008590708006522618,0.01563495800655801,,257,257,6500,0.32204561161022804,0.729264475743349,0.6508203225908924,0.2142866577420114,0.2092074842972449,True,0.7128434170008404,,,,,,,,,
C05-T17__compressed_c05__r1024__q4__s13,6095a6425a6a6e9f88bf8b6bf61848a20238a019b67842f9eb0eb59006f3989a,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C05,multilayer_perceptron,C05-T17,17,compressed_c05,1024,4,13,interpretation_control_not_eligible_to_win,Q01,control_ranked_and_qml_matched,development,0,0,CV01,4291556170,4,,,,,,1024,6500,10,2,0.3763694748661179,0.16071136934172542,0.2519365019391469,20.0,0.3123076923076923,0.16498737499932759,0.00580087500566151,,8961,8961,6500,0.0,0.0,0.724532521030685,0.3071057695545045,0.31986553217299346,True,0.92447558400454,,,,,,,,,
C05-T17__compressed_c05__r1024__q4__s13,6095a6425a6a6e9f88bf8b6bf61848a20238a019b67842f9eb0eb59006f3989a,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C05,multilayer_perceptron,C05-T17,17,compressed_c05,1024,4,13,interpretation_control_not_eligible_to_win,Q01,control_ranked_and_qml_matched,development,0,0,CV02,4291556170,4,,,,,,1024,9750,9,3,0.517035744266684,0.2207764657037475,0.3196339623573869,20.0,0.41384615384615386,0.18850604099861812,0.007704917006776668,,8961,8961,9750,0.0,0.0,0.1792505990133897,0.33841588187077093,0.35898287199192497,True,1.5277692079980625,,,,,,,,,
C05-T17__compressed_c05__r1024__q4__s13,6095a6425a6a6e9f88bf8b6bf61848a20238a019b67842f9eb0eb59006f3989a,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C05,multilayer_perceptron,C05-T17,17,compressed_c05,1024,4,13,interpretation_control_not_eligible_to_win,Q01,control_ranked_and_qml_matched,development,0,0,CV03,4291556170,4,,,,,,1024,9750,9,3,1.7306281368453347,0.7389855880120715,0.9507399330387328,20.0,0.838974358974359,0.1717600410047453,0.006772124994313344,,8961,8961,9750,0.0,0.0,0.6154793393364912,0.04875135722303752,0.015498204739540026,True,1.5226893329963787,,,,,,,,,
C05-T17__compressed_c05__r1024__q4__s13,6095a6425a6a6e9f88bf8b6bf61848a20238a019b67842f9eb0eb59006f3989a,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C05,multilayer_perceptron,C05-T17,17,compressed_c05,1024,4,13,interpretation_control_not_eligible_to_win,Q01,control_ranked_and_qml_matched,development,0,0,CV04,4291556170,4,,,,,,1024,6500,10,2,1.3957078554795745,0.5959732008949864,0.6672930654255177,19.26187471368,0.6576923076923077,0.11848154199833516,0.0047066669940249994,,8961,8961,6500,0.12751677852348994,0.12025316455696203,0.7170841314833509,0.11965556088249926,0.14628923695051174,True,0.7964379170007305,,,,,,,,,
C05-T17__compressed_c05__r1024__q4__s13,6095a6425a6a6e9f88bf8b6bf61848a20238a019b67842f9eb0eb59006f3989a,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C05,multilayer_perceptron,C05-T17,17,compressed_c05,1024,4,13,interpretation_control_not_eligible_to_win,Q01,control_ranked_and_qml_matched,development,0,0,CV05,4291556170,4,,,,,,1024,6500,10,2,0.5447932371468472,0.23262903342819188,0.41046788143091445,18.93846153846154,0.39384615384615385,0.12125037499936298,0.004490500010433607,,8961,8961,6500,0.31866620831901,0.7253521126760564,0.6569572334213802,0.1870272009660066,0.14940370010422788,True,0.8062314589915331,,,,,,,,,
A01-T17__primary__r1024__q4__s14,77060bfdbc3175e93d6d1b3063963114efd85f9c6de6236038079e9a22811682,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,A01,random_fourier_ridge,A01-T17,17,primary,1024,4,14,interpretation_control_not_eligible_to_win,Q01,qml_matched,development,0,0,CV01,1905212515,4,,,,,,1024,6500,10,2,0.4677250161947893,0.19972057472191201,0.30404805182164457,20.0,0.3123076923076923,0.009629249994759448,0.016990542004350573,,257,257,6500,0.0,0.0,0.9433093033189073,0.2786003676730005,0.29909287137815366,True,0.7570021670107963,,,,,,,,,
A01-T17__primary__r1024__q4__s14,77060bfdbc3175e93d6d1b3063963114efd85f9c6de6236038079e9a22811682,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,A01,random_fourier_ridge,A01-T17,17,primary,1024,4,14,interpretation_control_not_eligible_to_win,Q01,qml_matched,development,0,0,CV02,1905212515,4,,,,,,1024,9750,9,3,0.7663216823534293,0.32722262338380026,0.5855356692693977,20.0,0.41384615384615386,0.008106125009362586,0.027100708000943996,,257,257,9750,0.0,0.0,0.2844417195207892,0.3154074295022126,0.3283232961878098,True,1.3935115000058431,,,,,,,,,
A01-T17__primary__r1024__q4__s14,77060bfdbc3175e93d6d1b3063963114efd85f9c6de6236038079e9a22811682,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,A01,random_fourier_ridge,A01-T17,17,primary,1024,4,14,interpretation_control_not_eligible_to_win,Q01,qml_matched,development,0,0,CV03,1905212515,4,,,,,,1024,9750,9,3,1.9461316716696606,0.8310065155644974,0.9839579802522267,20.0,0.838974358974359,0.008996999997179955,0.028741333007928915,,257,257,9750,0.0,0.0,0.5600243340411368,0.05076295739412111,0.0367090184818011,True,1.4149373749969527,,,,,,,,,
A01-T17__primary__r1024__q4__s14,77060bfdbc3175e93d6d1b3063963114efd85f9c6de6236038079e9a22811682,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,A01,random_fourier_ridge,A01-T17,17,primary,1024,4,14,interpretation_control_not_eligible_to_win,Q01,qml_matched,development,0,0,CV04,1905212515,4,,,,,,1024,6500,10,2,1.656854038115749,0.707483733529848,0.7856936373960401,20.0,0.6576923076923077,0.007904583995696157,0.01808679199893959,,257,257,6500,0.0,0.0,0.7130038591631938,0.10378052986100925,0.11957326881720669,True,0.7172157909953967,,,,,,,,,
A01-T17__primary__r1024__q4__s14,77060bfdbc3175e93d6d1b3063963114efd85f9c6de6236038079e9a22811682,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,A01,random_fourier_ridge,A01-T17,17,primary,1024,4,14,interpretation_control_not_eligible_to_win,Q01,qml_matched,development,0,0,CV05,1905212515,4,,,,,,1024,6500,10,2,0.4940300814928041,0.2109529496805116,0.32158174699220926,18.694127813661538,0.39384615384615385,0.007268999994266778,0.015522790999966674,,257,257,6500,0.3235090152565881,0.7300469483568075,0.6509156218214859,0.21393565156318842,0.20894634429244796,True,0.7206768750038464,,,,,,,,,
