outer_fold,seed_index,q,inner_fold,fit_rows,holdout_rows,fit_groups,holdout_groups,group_intersection_count,channel_source,validation_outcomes_used,candidate_weight,candidate_numerator,candidate_denominator,control_weight,control_numerator,control_denominator,weight_source
CV05,8,6,aggregate,1024,1024,,,,,0,0.2536958400044924,0.050673618751783986,0.19974162268836046,0.1987603409000454,0.006384847273472823,0.03212334636054835,inner_grouped_out_of_fold_training_predictions
CV05,8,8,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,8,8,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,8,8,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,8,8,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,8,8,aggregate,1024,1024,,,,,0,0.5370879874452783,0.07585867517796535,0.1412406848620763,0.17022480512900393,0.005997572976367911,0.035233249183764276,inner_grouped_out_of_fold_training_predictions
CV05,9,4,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,9,4,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,9,4,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,9,4,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,9,4,aggregate,1024,1024,,,,,0,0.0,-0.04255816145665428,0.2752051529500572,1.0,0.13478573541756209,0.054662869018677354,inner_grouped_out_of_fold_training_predictions
CV05,9,6,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,9,6,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,9,6,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,9,6,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,9,6,aggregate,1024,1024,,,,,0,0.11170325426502384,0.021795900485928516,0.19512323637605228,0.19473129942709627,0.006240614993638939,0.032047313462185915,inner_grouped_out_of_fold_training_predictions
CV05,9,8,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,9,8,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,9,8,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,9,8,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,9,8,aggregate,1024,1024,,,,,0,0.617444820391363,0.09047819800177098,0.14653649202923433,0.14026350850938657,0.00475689921171488,0.03391401842337734,inner_grouped_out_of_fold_training_predictions
CV05,10,4,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,10,4,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,10,4,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,10,4,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,10,4,aggregate,1024,1024,,,,,0,0.0,-0.041860617726604085,0.27636178043968596,1.0,0.13532591491680185,0.05502452930560915,inner_grouped_out_of_fold_training_predictions
CV05,10,6,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,10,6,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,10,6,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,10,6,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,10,6,aggregate,1024,1024,,,,,0,0.166335542436633,0.03211279933281222,0.19306035777077454,0.18623718565894679,0.005955356201548027,0.031977266948470626,inner_grouped_out_of_fold_training_predictions
CV05,10,8,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,10,8,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,10,8,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,10,8,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,10,8,aggregate,1024,1024,,,,,0,0.5312826503573049,0.07444144974852163,0.14011647039190406,0.06941744267339126,0.002267657346492837,0.03266696753958734,inner_grouped_out_of_fold_training_predictions
CV05,11,4,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,11,4,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,11,4,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,11,4,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,11,4,aggregate,1024,1024,,,,,0,0.0,-0.04252806507828778,0.2748893138273669,1.0,0.13512965582307346,0.055292937487760666,inner_grouped_out_of_fold_training_predictions
CV05,11,6,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,11,6,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,11,6,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,11,6,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,11,6,aggregate,1024,1024,,,,,0,0.22142496005298565,0.04308325044943302,0.19457269153000395,0.218214088693291,0.007033619497498134,0.03223265527728679,inner_grouped_out_of_fold_training_predictions
CV05,11,8,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,11,8,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,11,8,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,11,8,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,11,8,aggregate,1024,1024,,,,,0,0.4771967320209546,0.0749295757183537,0.15702030355703148,0.18435398012896992,0.006335910282776,0.034368177342000095,inner_grouped_out_of_fold_training_predictions
CV05,12,4,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,12,4,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,12,4,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,12,4,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,12,4,aggregate,1024,1024,,,,,0,0.0,-0.04253064313828993,0.2750776674703632,1.0,0.13541968928054288,0.05494747885349819,inner_grouped_out_of_fold_training_predictions
CV05,12,6,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,12,6,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,12,6,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,12,6,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,12,6,aggregate,1024,1024,,,,,0,0.24419450257071595,0.048721338987137666,0.19951857422764266,0.2274520616485953,0.007450631797108295,0.03275693235359298,inner_grouped_out_of_fold_training_predictions
CV05,12,8,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,12,8,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,12,8,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,12,8,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,12,8,aggregate,1024,1024,,,,,0,0.5457191248038844,0.08202796917150364,0.1503116996329973,0.11987373907503082,0.004033994687757151,0.033652030201812684,inner_grouped_out_of_fold_training_predictions
CV05,13,4,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,13,4,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,13,4,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,13,4,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,13,4,aggregate,1024,1024,,,,,0,0.0,-0.04320335600733492,0.27399261037755573,1.0,0.13504045200780462,0.05496014266930654,inner_grouped_out_of_fold_training_predictions
CV05,13,6,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,13,6,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,13,6,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,13,6,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,13,6,aggregate,1024,1024,,,,,0,0.22853032038059465,0.044558419113709676,0.19497815011812014,0.24095766354281203,0.007917153440086658,0.032857031080399654,inner_grouped_out_of_fold_training_predictions
CV05,13,8,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,13,8,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,13,8,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,13,8,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,13,8,aggregate,1024,1024,,,,,0,0.551709208758906,0.0867826641012023,0.15729783502512804,0.10356659890755733,0.0034301126886791653,0.03311987382863518,inner_grouped_out_of_fold_training_predictions
CV05,14,4,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,14,4,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,14,4,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,14,4,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,14,4,aggregate,1024,1024,,,,,0,0.0,-0.04200424478361843,0.27528335520109737,1.0,0.13566632092885106,0.05512888245333916,inner_grouped_out_of_fold_training_predictions
CV05,14,6,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,14,6,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,14,6,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,14,6,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,14,6,aggregate,1024,1024,,,,,0,0.24369126420344472,0.048909301924209114,0.20070190896698442,0.2042351598450916,0.006555745014120516,0.03209900302716203,inner_grouped_out_of_fold_training_predictions
CV05,14,8,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,14,8,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,14,8,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,14,8,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,14,8,aggregate,1024,1024,,,,,0,0.45911662190802005,0.06870310333263954,0.14964194292752833,0.14397857017778284,0.004915771652322898,0.0341423841496201,inner_grouped_out_of_fold_training_predictions
CV05,15,4,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,15,4,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,15,4,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,15,4,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,15,4,aggregate,1024,1024,,,,,0,0.0,-0.042432300308803364,0.2752423344165995,1.0,0.13529482487775174,0.05472652141377419,inner_grouped_out_of_fold_training_predictions
CV05,15,6,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,15,6,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,15,6,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,15,6,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,15,6,aggregate,1024,1024,,,,,0,0.21281935346229505,0.04004363461622938,0.18815786235965548,0.20472177528385593,0.0066167450760933975,0.0323206706610422,inner_grouped_out_of_fold_training_predictions
CV05,15,8,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,15,8,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,15,8,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,15,8,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,15,8,aggregate,1024,1024,,,,,0,0.5509316183773978,0.08169979837213905,0.14829390009010748,0.08916752693980869,0.0029522407079061075,0.03310892215165928,inner_grouped_out_of_fold_training_predictions
CV05,16,4,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,16,4,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,16,4,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,16,4,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,16,4,aggregate,1024,1024,,,,,0,0.0,-0.0424119963783093,0.27512736053589876,1.0,0.13529612645073796,0.05494778746529641,inner_grouped_out_of_fold_training_predictions
CV05,16,6,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,16,6,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,16,6,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,16,6,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,16,6,aggregate,1024,1024,,,,,0,0.11906607684642556,0.023876730516926754,0.20053344453201027,0.2107821665876916,0.006823925198685378,0.03237430048830257,inner_grouped_out_of_fold_training_predictions
CV05,16,8,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,16,8,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,16,8,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,16,8,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,16,8,aggregate,1024,1024,,,,,0,0.6219285351693268,0.10238845308259176,0.1646305761717709,0.14455571595035135,0.0049641577591690075,0.034340791898356905,inner_grouped_out_of_fold_training_predictions
CV05,17,4,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,17,4,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,17,4,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,17,4,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,17,4,aggregate,1024,1024,,,,,0,0.0,-0.04202033476282819,0.2762945629546954,1.0,0.13537308700477005,0.05506420530988339,inner_grouped_out_of_fold_training_predictions
CV05,17,6,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,17,6,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,17,6,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,17,6,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,17,6,aggregate,1024,1024,,,,,0,0.2244297769050054,0.044097902860780844,0.19648864544140326,0.2372526557418726,0.007799984546679493,0.03287627918132036,inner_grouped_out_of_fold_training_predictions
CV05,17,8,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,17,8,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,17,8,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,17,8,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,17,8,aggregate,1024,1024,,,,,0,0.5680703583169815,0.079834875164918,0.14053694933395977,0.10622210360431919,0.003572177176982081,0.03362932060062149,inner_grouped_out_of_fold_training_predictions
CV05,18,4,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,18,4,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,18,4,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,18,4,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,18,4,aggregate,1024,1024,,,,,0,0.0,-0.04139615877501893,0.2766789102711471,1.0,0.13562608672235704,0.05517739990756773,inner_grouped_out_of_fold_training_predictions
CV05,18,6,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,18,6,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,18,6,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,18,6,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,18,6,aggregate,1024,1024,,,,,0,0.12418697912941058,0.024241574152820154,0.19520222106022017,0.21868418825837826,0.007099041589812408,0.03246252802431603,inner_grouped_out_of_fold_training_predictions
CV05,18,8,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,18,8,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,18,8,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,18,8,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,18,8,aggregate,1024,1024,,,,,0,0.5534462198237736,0.08397238227888654,0.15172636341363888,0.13113930891587236,0.0044065787625406656,0.03360227226275491,inner_grouped_out_of_fold_training_predictions
CV05,19,4,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,19,4,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,19,4,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,19,4,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,19,4,aggregate,1024,1024,,,,,0,0.0,-0.04278262172515592,0.2744298528737184,1.0,0.13588632139518295,0.05495500399055139,inner_grouped_out_of_fold_training_predictions
CV05,19,6,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,19,6,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,19,6,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,19,6,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,19,6,aggregate,1024,1024,,,,,0,0.13618398487590977,0.027680149203449234,0.20325553866463272,0.21535541309270628,0.006992234943355645,0.03246835007739334,inner_grouped_out_of_fold_training_predictions
CV05,19,8,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,19,8,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,19,8,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,19,8,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,19,8,aggregate,1024,1024,,,,,0,0.6291247449452682,0.09377068358701822,0.14904942833742132,0.13621047818878024,0.004634768895404032,0.03402652246019207,inner_grouped_out_of_fold_training_predictions
CV05,20,4,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
CV05,20,4,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,,
