outer_fold,seed_index,config_id,fit_rows,fit_features,validation_rows,projection_components,projection_hash,conditioning_feature,eta,validation_outcomes_used
CV05,16,HEFRK-04-E025,1024,5,6500,4,5d3b4478cddeda050d813a0804baae84f898b212c3154547f2394a7a38fda4e7,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV05,16,HEFRK-04-E050,1024,5,6500,4,5d3b4478cddeda050d813a0804baae84f898b212c3154547f2394a7a38fda4e7,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV05,16,HEFRK-04-E075,1024,5,6500,4,5d3b4478cddeda050d813a0804baae84f898b212c3154547f2394a7a38fda4e7,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV05,16,HEFRK-06-E025,1024,7,6500,6,1f4942940af801409b5105a0d2c8afa46a7367a97a307e36486ae8b688e48a12,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV05,16,HEFRK-06-E050,1024,7,6500,6,1f4942940af801409b5105a0d2c8afa46a7367a97a307e36486ae8b688e48a12,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV05,16,HEFRK-06-E075,1024,7,6500,6,1f4942940af801409b5105a0d2c8afa46a7367a97a307e36486ae8b688e48a12,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV05,16,HEFRK-08-E025,1024,9,6500,8,e771423d8c90f7e0f25fa84b172ab5069e3107d6b457de8cb8493cf6e49a3a32,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV05,16,HEFRK-08-E050,1024,9,6500,8,e771423d8c90f7e0f25fa84b172ab5069e3107d6b457de8cb8493cf6e49a3a32,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV05,16,HEFRK-08-E075,1024,9,6500,8,e771423d8c90f7e0f25fa84b172ab5069e3107d6b457de8cb8493cf6e49a3a32,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV05,17,HEFRK-04-E025,1024,5,6500,4,5d3b4478cddeda050d813a0804baae84f898b212c3154547f2394a7a38fda4e7,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV05,17,HEFRK-04-E050,1024,5,6500,4,5d3b4478cddeda050d813a0804baae84f898b212c3154547f2394a7a38fda4e7,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV05,17,HEFRK-04-E075,1024,5,6500,4,5d3b4478cddeda050d813a0804baae84f898b212c3154547f2394a7a38fda4e7,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV05,17,HEFRK-06-E025,1024,7,6500,6,1f4942940af801409b5105a0d2c8afa46a7367a97a307e36486ae8b688e48a12,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV05,17,HEFRK-06-E050,1024,7,6500,6,1f4942940af801409b5105a0d2c8afa46a7367a97a307e36486ae8b688e48a12,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV05,17,HEFRK-06-E075,1024,7,6500,6,1f4942940af801409b5105a0d2c8afa46a7367a97a307e36486ae8b688e48a12,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV05,17,HEFRK-08-E025,1024,9,6500,8,e771423d8c90f7e0f25fa84b172ab5069e3107d6b457de8cb8493cf6e49a3a32,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV05,17,HEFRK-08-E050,1024,9,6500,8,e771423d8c90f7e0f25fa84b172ab5069e3107d6b457de8cb8493cf6e49a3a32,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV05,17,HEFRK-08-E075,1024,9,6500,8,e771423d8c90f7e0f25fa84b172ab5069e3107d6b457de8cb8493cf6e49a3a32,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV05,18,HEFRK-04-E025,1024,5,6500,4,5d3b4478cddeda050d813a0804baae84f898b212c3154547f2394a7a38fda4e7,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV05,18,HEFRK-04-E050,1024,5,6500,4,5d3b4478cddeda050d813a0804baae84f898b212c3154547f2394a7a38fda4e7,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV05,18,HEFRK-04-E075,1024,5,6500,4,5d3b4478cddeda050d813a0804baae84f898b212c3154547f2394a7a38fda4e7,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV05,18,HEFRK-06-E025,1024,7,6500,6,1f4942940af801409b5105a0d2c8afa46a7367a97a307e36486ae8b688e48a12,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV05,18,HEFRK-06-E050,1024,7,6500,6,1f4942940af801409b5105a0d2c8afa46a7367a97a307e36486ae8b688e48a12,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV05,18,HEFRK-06-E075,1024,7,6500,6,1f4942940af801409b5105a0d2c8afa46a7367a97a307e36486ae8b688e48a12,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV05,18,HEFRK-08-E025,1024,9,6500,8,e771423d8c90f7e0f25fa84b172ab5069e3107d6b457de8cb8493cf6e49a3a32,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV05,18,HEFRK-08-E050,1024,9,6500,8,e771423d8c90f7e0f25fa84b172ab5069e3107d6b457de8cb8493cf6e49a3a32,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV05,18,HEFRK-08-E075,1024,9,6500,8,e771423d8c90f7e0f25fa84b172ab5069e3107d6b457de8cb8493cf6e49a3a32,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV05,19,HEFRK-04-E025,1024,5,6500,4,5d3b4478cddeda050d813a0804baae84f898b212c3154547f2394a7a38fda4e7,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV05,19,HEFRK-04-E050,1024,5,6500,4,5d3b4478cddeda050d813a0804baae84f898b212c3154547f2394a7a38fda4e7,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV05,19,HEFRK-04-E075,1024,5,6500,4,5d3b4478cddeda050d813a0804baae84f898b212c3154547f2394a7a38fda4e7,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV05,19,HEFRK-06-E025,1024,7,6500,6,1f4942940af801409b5105a0d2c8afa46a7367a97a307e36486ae8b688e48a12,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV05,19,HEFRK-06-E050,1024,7,6500,6,1f4942940af801409b5105a0d2c8afa46a7367a97a307e36486ae8b688e48a12,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV05,19,HEFRK-06-E075,1024,7,6500,6,1f4942940af801409b5105a0d2c8afa46a7367a97a307e36486ae8b688e48a12,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV05,19,HEFRK-08-E025,1024,9,6500,8,e771423d8c90f7e0f25fa84b172ab5069e3107d6b457de8cb8493cf6e49a3a32,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV05,19,HEFRK-08-E050,1024,9,6500,8,e771423d8c90f7e0f25fa84b172ab5069e3107d6b457de8cb8493cf6e49a3a32,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV05,19,HEFRK-08-E075,1024,9,6500,8,e771423d8c90f7e0f25fa84b172ab5069e3107d6b457de8cb8493cf6e49a3a32,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV05,20,HEFRK-04-E025,1024,5,6500,4,5d3b4478cddeda050d813a0804baae84f898b212c3154547f2394a7a38fda4e7,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV05,20,HEFRK-04-E050,1024,5,6500,4,5d3b4478cddeda050d813a0804baae84f898b212c3154547f2394a7a38fda4e7,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV05,20,HEFRK-04-E075,1024,5,6500,4,5d3b4478cddeda050d813a0804baae84f898b212c3154547f2394a7a38fda4e7,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV05,20,HEFRK-06-E025,1024,7,6500,6,1f4942940af801409b5105a0d2c8afa46a7367a97a307e36486ae8b688e48a12,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV05,20,HEFRK-06-E050,1024,7,6500,6,1f4942940af801409b5105a0d2c8afa46a7367a97a307e36486ae8b688e48a12,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV05,20,HEFRK-06-E075,1024,7,6500,6,1f4942940af801409b5105a0d2c8afa46a7367a97a307e36486ae8b688e48a12,cross_fitted_c06_train_outer_c06_validation,0.75,0
CV05,20,HEFRK-08-E025,1024,9,6500,8,e771423d8c90f7e0f25fa84b172ab5069e3107d6b457de8cb8493cf6e49a3a32,cross_fitted_c06_train_outer_c06_validation,0.25,0
CV05,20,HEFRK-08-E050,1024,9,6500,8,e771423d8c90f7e0f25fa84b172ab5069e3107d6b457de8cb8493cf6e49a3a32,cross_fitted_c06_train_outer_c06_validation,0.5,0
CV05,20,HEFRK-08-E075,1024,9,6500,8,e771423d8c90f7e0f25fa84b172ab5069e3107d6b457de8cb8493cf6e49a3a32,cross_fitted_c06_train_outer_c06_validation,0.75,0
