outer_fold,seed_index,q,eta,candidate_id,control_id,fidelity_delta_l2,rbf25_delta_l2,rbf50_delta_l2,residual_target_rows,channel_fit_rows,validation_outcomes_used,channel_source
CV05,10,6,0.5,HEFRK-06-E050,TWO-RBF-06-E050,0.7661040799691097,0.4214492160072342,0.5454666088039243,1024,1024,0,same_cross_fitted_c06_residual
CV05,10,6,0.75,HEFRK-06-E075,TWO-RBF-06-E075,0.7661040799691097,0.4214492160072342,0.5454666088039243,1024,1024,0,same_cross_fitted_c06_residual
CV05,10,8,0.25,HEFRK-08-E025,TWO-RBF-08-E025,0.9537917967612305,0.44569842809280974,0.5183782310439775,1024,1024,0,same_cross_fitted_c06_residual
CV05,10,8,0.5,HEFRK-08-E050,TWO-RBF-08-E050,0.9537917967612305,0.44569842809280974,0.5183782310439775,1024,1024,0,same_cross_fitted_c06_residual
CV05,10,8,0.75,HEFRK-08-E075,TWO-RBF-08-E075,0.9537917967612305,0.44569842809280974,0.5183782310439775,1024,1024,0,same_cross_fitted_c06_residual
CV05,11,4,0.25,HEFRK-04-E025,TWO-RBF-04-E025,0.5581806924434788,0.34349955193785225,0.31838147247516974,1024,1024,0,same_cross_fitted_c06_residual
CV05,11,4,0.5,HEFRK-04-E050,TWO-RBF-04-E050,0.5581806924434788,0.34349955193785225,0.31838147247516974,1024,1024,0,same_cross_fitted_c06_residual
CV05,11,4,0.75,HEFRK-04-E075,TWO-RBF-04-E075,0.5581806924434788,0.34349955193785225,0.31838147247516974,1024,1024,0,same_cross_fitted_c06_residual
CV05,11,6,0.25,HEFRK-06-E025,TWO-RBF-06-E025,0.7653778911495872,0.42293027212895307,0.5483101012832337,1024,1024,0,same_cross_fitted_c06_residual
CV05,11,6,0.5,HEFRK-06-E050,TWO-RBF-06-E050,0.7653778911495872,0.42293027212895307,0.5483101012832337,1024,1024,0,same_cross_fitted_c06_residual
CV05,11,6,0.75,HEFRK-06-E075,TWO-RBF-06-E075,0.7653778911495872,0.42293027212895307,0.5483101012832337,1024,1024,0,same_cross_fitted_c06_residual
CV05,11,8,0.25,HEFRK-08-E025,TWO-RBF-08-E025,0.9561068068701677,0.4472399087120172,0.5217336776418063,1024,1024,0,same_cross_fitted_c06_residual
CV05,11,8,0.5,HEFRK-08-E050,TWO-RBF-08-E050,0.9561068068701677,0.4472399087120172,0.5217336776418063,1024,1024,0,same_cross_fitted_c06_residual
CV05,11,8,0.75,HEFRK-08-E075,TWO-RBF-08-E075,0.9561068068701677,0.4472399087120172,0.5217336776418063,1024,1024,0,same_cross_fitted_c06_residual
CV05,12,4,0.25,HEFRK-04-E025,TWO-RBF-04-E025,0.5581806922922082,0.34345962626593113,0.32008369226954275,1024,1024,0,same_cross_fitted_c06_residual
CV05,12,4,0.5,HEFRK-04-E050,TWO-RBF-04-E050,0.5581806922922082,0.34345962626593113,0.32008369226954275,1024,1024,0,same_cross_fitted_c06_residual
CV05,12,4,0.75,HEFRK-04-E075,TWO-RBF-04-E075,0.5581806922922082,0.34345962626593113,0.32008369226954275,1024,1024,0,same_cross_fitted_c06_residual
CV05,12,6,0.25,HEFRK-06-E025,TWO-RBF-06-E025,0.763887428250585,0.42170243993479745,0.5484106010346461,1024,1024,0,same_cross_fitted_c06_residual
CV05,12,6,0.5,HEFRK-06-E050,TWO-RBF-06-E050,0.763887428250585,0.42170243993479745,0.5484106010346461,1024,1024,0,same_cross_fitted_c06_residual
CV05,12,6,0.75,HEFRK-06-E075,TWO-RBF-06-E075,0.763887428250585,0.42170243993479745,0.5484106010346461,1024,1024,0,same_cross_fitted_c06_residual
CV05,12,8,0.25,HEFRK-08-E025,TWO-RBF-08-E025,0.9450989890083942,0.4454753561825843,0.519395940032514,1024,1024,0,same_cross_fitted_c06_residual
CV05,12,8,0.5,HEFRK-08-E050,TWO-RBF-08-E050,0.9450989890083942,0.4454753561825843,0.519395940032514,1024,1024,0,same_cross_fitted_c06_residual
CV05,12,8,0.75,HEFRK-08-E075,TWO-RBF-08-E075,0.9450989890083942,0.4454753561825843,0.519395940032514,1024,1024,0,same_cross_fitted_c06_residual
CV05,13,4,0.25,HEFRK-04-E025,TWO-RBF-04-E025,0.5581806919781596,0.3443729829685576,0.3206537047004505,1024,1024,0,same_cross_fitted_c06_residual
CV05,13,4,0.5,HEFRK-04-E050,TWO-RBF-04-E050,0.5581806919781596,0.3443729829685576,0.3206537047004505,1024,1024,0,same_cross_fitted_c06_residual
CV05,13,4,0.75,HEFRK-04-E075,TWO-RBF-04-E075,0.5581806919781596,0.3443729829685576,0.3206537047004505,1024,1024,0,same_cross_fitted_c06_residual
CV05,13,6,0.25,HEFRK-06-E025,TWO-RBF-06-E025,0.7625543428581559,0.4219335800941167,0.54696228876278,1024,1024,0,same_cross_fitted_c06_residual
CV05,13,6,0.5,HEFRK-06-E050,TWO-RBF-06-E050,0.7625543428581559,0.4219335800941167,0.54696228876278,1024,1024,0,same_cross_fitted_c06_residual
CV05,13,6,0.75,HEFRK-06-E075,TWO-RBF-06-E075,0.7625543428581559,0.4219335800941167,0.54696228876278,1024,1024,0,same_cross_fitted_c06_residual
CV05,13,8,0.25,HEFRK-08-E025,TWO-RBF-08-E025,0.9400967796511229,0.44572819092800187,0.5224126675510316,1024,1024,0,same_cross_fitted_c06_residual
CV05,13,8,0.5,HEFRK-08-E050,TWO-RBF-08-E050,0.9400967796511229,0.44572819092800187,0.5224126675510316,1024,1024,0,same_cross_fitted_c06_residual
CV05,13,8,0.75,HEFRK-08-E075,TWO-RBF-08-E075,0.9400967796511229,0.44572819092800187,0.5224126675510316,1024,1024,0,same_cross_fitted_c06_residual
CV05,14,4,0.25,HEFRK-04-E025,TWO-RBF-04-E025,0.5581806916038665,0.3434358714560337,0.3194623207190584,1024,1024,0,same_cross_fitted_c06_residual
CV05,14,4,0.5,HEFRK-04-E050,TWO-RBF-04-E050,0.5581806916038665,0.3434358714560337,0.3194623207190584,1024,1024,0,same_cross_fitted_c06_residual
CV05,14,4,0.75,HEFRK-04-E075,TWO-RBF-04-E075,0.5581806916038665,0.3434358714560337,0.3194623207190584,1024,1024,0,same_cross_fitted_c06_residual
CV05,14,6,0.25,HEFRK-06-E025,TWO-RBF-06-E025,0.7625445769186188,0.42144571965204686,0.5473832187481215,1024,1024,0,same_cross_fitted_c06_residual
CV05,14,6,0.5,HEFRK-06-E050,TWO-RBF-06-E050,0.7625445769186188,0.42144571965204686,0.5473832187481215,1024,1024,0,same_cross_fitted_c06_residual
CV05,14,6,0.75,HEFRK-06-E075,TWO-RBF-06-E075,0.7625445769186188,0.42144571965204686,0.5473832187481215,1024,1024,0,same_cross_fitted_c06_residual
CV05,14,8,0.25,HEFRK-08-E025,TWO-RBF-08-E025,0.9368219601537234,0.4458169302672587,0.5198292374961825,1024,1024,0,same_cross_fitted_c06_residual
CV05,14,8,0.5,HEFRK-08-E050,TWO-RBF-08-E050,0.9368219601537234,0.4458169302672587,0.5198292374961825,1024,1024,0,same_cross_fitted_c06_residual
CV05,14,8,0.75,HEFRK-08-E075,TWO-RBF-08-E075,0.9368219601537234,0.4458169302672587,0.5198292374961825,1024,1024,0,same_cross_fitted_c06_residual
CV05,15,4,0.25,HEFRK-04-E025,TWO-RBF-04-E025,0.5581806916624504,0.3442014355994643,0.319700329107279,1024,1024,0,same_cross_fitted_c06_residual
CV05,15,4,0.5,HEFRK-04-E050,TWO-RBF-04-E050,0.5581806916624504,0.3442014355994643,0.319700329107279,1024,1024,0,same_cross_fitted_c06_residual
CV05,15,4,0.75,HEFRK-04-E075,TWO-RBF-04-E075,0.5581806916624504,0.3442014355994643,0.319700329107279,1024,1024,0,same_cross_fitted_c06_residual
CV05,15,6,0.25,HEFRK-06-E025,TWO-RBF-06-E025,0.7641375736074292,0.42276274019337184,0.5493374283681799,1024,1024,0,same_cross_fitted_c06_residual
CV05,15,6,0.5,HEFRK-06-E050,TWO-RBF-06-E050,0.7641375736074292,0.42276274019337184,0.5493374283681799,1024,1024,0,same_cross_fitted_c06_residual
CV05,15,6,0.75,HEFRK-06-E075,TWO-RBF-06-E075,0.7641375736074292,0.42276274019337184,0.5493374283681799,1024,1024,0,same_cross_fitted_c06_residual
CV05,15,8,0.25,HEFRK-08-E025,TWO-RBF-08-E025,0.9433426872511665,0.44864319586675144,0.5245988396005784,1024,1024,0,same_cross_fitted_c06_residual
CV05,15,8,0.5,HEFRK-08-E050,TWO-RBF-08-E050,0.9433426872511665,0.44864319586675144,0.5245988396005784,1024,1024,0,same_cross_fitted_c06_residual
CV05,15,8,0.75,HEFRK-08-E075,TWO-RBF-08-E075,0.9433426872511665,0.44864319586675144,0.5245988396005784,1024,1024,0,same_cross_fitted_c06_residual
CV05,16,4,0.25,HEFRK-04-E025,TWO-RBF-04-E025,0.5581806917126079,0.3436197081938467,0.31853585223181863,1024,1024,0,same_cross_fitted_c06_residual
CV05,16,4,0.5,HEFRK-04-E050,TWO-RBF-04-E050,0.5581806917126079,0.3436197081938467,0.31853585223181863,1024,1024,0,same_cross_fitted_c06_residual
CV05,16,4,0.75,HEFRK-04-E075,TWO-RBF-04-E075,0.5581806917126079,0.3436197081938467,0.31853585223181863,1024,1024,0,same_cross_fitted_c06_residual
CV05,16,6,0.25,HEFRK-06-E025,TWO-RBF-06-E025,0.7616402463078988,0.4216646613850087,0.5478569978789682,1024,1024,0,same_cross_fitted_c06_residual
CV05,16,6,0.5,HEFRK-06-E050,TWO-RBF-06-E050,0.7616402463078988,0.4216646613850087,0.5478569978789682,1024,1024,0,same_cross_fitted_c06_residual
CV05,16,6,0.75,HEFRK-06-E075,TWO-RBF-06-E075,0.7616402463078988,0.4216646613850087,0.5478569978789682,1024,1024,0,same_cross_fitted_c06_residual
CV05,16,8,0.25,HEFRK-08-E025,TWO-RBF-08-E025,0.9504463084345003,0.44643460943203167,0.5189425403084129,1024,1024,0,same_cross_fitted_c06_residual
CV05,16,8,0.5,HEFRK-08-E050,TWO-RBF-08-E050,0.9504463084345003,0.44643460943203167,0.5189425403084129,1024,1024,0,same_cross_fitted_c06_residual
CV05,16,8,0.75,HEFRK-08-E075,TWO-RBF-08-E075,0.9504463084345003,0.44643460943203167,0.5189425403084129,1024,1024,0,same_cross_fitted_c06_residual
CV05,17,4,0.25,HEFRK-04-E025,TWO-RBF-04-E025,0.5581806918057195,0.34448505143634556,0.31995151005839245,1024,1024,0,same_cross_fitted_c06_residual
CV05,17,4,0.5,HEFRK-04-E050,TWO-RBF-04-E050,0.5581806918057195,0.34448505143634556,0.31995151005839245,1024,1024,0,same_cross_fitted_c06_residual
CV05,17,4,0.75,HEFRK-04-E075,TWO-RBF-04-E075,0.5581806918057195,0.34448505143634556,0.31995151005839245,1024,1024,0,same_cross_fitted_c06_residual
CV05,17,6,0.25,HEFRK-06-E025,TWO-RBF-06-E025,0.7624937146548586,0.42083653042639435,0.5470599845079023,1024,1024,0,same_cross_fitted_c06_residual
CV05,17,6,0.5,HEFRK-06-E050,TWO-RBF-06-E050,0.7624937146548586,0.42083653042639435,0.5470599845079023,1024,1024,0,same_cross_fitted_c06_residual
CV05,17,6,0.75,HEFRK-06-E075,TWO-RBF-06-E075,0.7624937146548586,0.42083653042639435,0.5470599845079023,1024,1024,0,same_cross_fitted_c06_residual
CV05,17,8,0.25,HEFRK-08-E025,TWO-RBF-08-E025,0.9558565908704106,0.4462179268843665,0.5202099992211615,1024,1024,0,same_cross_fitted_c06_residual
CV05,17,8,0.5,HEFRK-08-E050,TWO-RBF-08-E050,0.9558565908704106,0.4462179268843665,0.5202099992211615,1024,1024,0,same_cross_fitted_c06_residual
CV05,17,8,0.75,HEFRK-08-E075,TWO-RBF-08-E075,0.9558565908704106,0.4462179268843665,0.5202099992211615,1024,1024,0,same_cross_fitted_c06_residual
CV05,18,4,0.25,HEFRK-04-E025,TWO-RBF-04-E025,0.5581806914126327,0.3440434804284854,0.3199239183055525,1024,1024,0,same_cross_fitted_c06_residual
CV05,18,4,0.5,HEFRK-04-E050,TWO-RBF-04-E050,0.5581806914126327,0.3440434804284854,0.3199239183055525,1024,1024,0,same_cross_fitted_c06_residual
CV05,18,4,0.75,HEFRK-04-E075,TWO-RBF-04-E075,0.5581806914126327,0.3440434804284854,0.3199239183055525,1024,1024,0,same_cross_fitted_c06_residual
CV05,18,6,0.25,HEFRK-06-E025,TWO-RBF-06-E025,0.7653653109118025,0.4218527736771543,0.547906756788219,1024,1024,0,same_cross_fitted_c06_residual
CV05,18,6,0.5,HEFRK-06-E050,TWO-RBF-06-E050,0.7653653109118025,0.4218527736771543,0.547906756788219,1024,1024,0,same_cross_fitted_c06_residual
CV05,18,6,0.75,HEFRK-06-E075,TWO-RBF-06-E075,0.7653653109118025,0.4218527736771543,0.547906756788219,1024,1024,0,same_cross_fitted_c06_residual
CV05,18,8,0.25,HEFRK-08-E025,TWO-RBF-08-E025,0.9308469251939572,0.4471966397182619,0.5205656295260688,1024,1024,0,same_cross_fitted_c06_residual
CV05,18,8,0.5,HEFRK-08-E050,TWO-RBF-08-E050,0.9308469251939572,0.4471966397182619,0.5205656295260688,1024,1024,0,same_cross_fitted_c06_residual
CV05,18,8,0.75,HEFRK-08-E075,TWO-RBF-08-E075,0.9308469251939572,0.4471966397182619,0.5205656295260688,1024,1024,0,same_cross_fitted_c06_residual
CV05,19,4,0.25,HEFRK-04-E025,TWO-RBF-04-E025,0.5581806920298961,0.3435178092759025,0.3193738580945496,1024,1024,0,same_cross_fitted_c06_residual
CV05,19,4,0.5,HEFRK-04-E050,TWO-RBF-04-E050,0.5581806920298961,0.3435178092759025,0.3193738580945496,1024,1024,0,same_cross_fitted_c06_residual
CV05,19,4,0.75,HEFRK-04-E075,TWO-RBF-04-E075,0.5581806920298961,0.3435178092759025,0.3193738580945496,1024,1024,0,same_cross_fitted_c06_residual
CV05,19,6,0.25,HEFRK-06-E025,TWO-RBF-06-E025,0.7609235272392725,0.4217634026700127,0.5470840858848484,1024,1024,0,same_cross_fitted_c06_residual
CV05,19,6,0.5,HEFRK-06-E050,TWO-RBF-06-E050,0.7609235272392725,0.4217634026700127,0.5470840858848484,1024,1024,0,same_cross_fitted_c06_residual
CV05,19,6,0.75,HEFRK-06-E075,TWO-RBF-06-E075,0.7609235272392725,0.4217634026700127,0.5470840858848484,1024,1024,0,same_cross_fitted_c06_residual
CV05,19,8,0.25,HEFRK-08-E025,TWO-RBF-08-E025,0.944561626732035,0.4455754610334572,0.5202920544413109,1024,1024,0,same_cross_fitted_c06_residual
CV05,19,8,0.5,HEFRK-08-E050,TWO-RBF-08-E050,0.944561626732035,0.4455754610334572,0.5202920544413109,1024,1024,0,same_cross_fitted_c06_residual
CV05,19,8,0.75,HEFRK-08-E075,TWO-RBF-08-E075,0.944561626732035,0.4455754610334572,0.5202920544413109,1024,1024,0,same_cross_fitted_c06_residual
CV05,20,4,0.25,HEFRK-04-E025,TWO-RBF-04-E025,0.5581806923965421,0.34316753305817826,0.31968137755229553,1024,1024,0,same_cross_fitted_c06_residual
CV05,20,4,0.5,HEFRK-04-E050,TWO-RBF-04-E050,0.5581806923965421,0.34316753305817826,0.31968137755229553,1024,1024,0,same_cross_fitted_c06_residual
CV05,20,4,0.75,HEFRK-04-E075,TWO-RBF-04-E075,0.5581806923965421,0.34316753305817826,0.31968137755229553,1024,1024,0,same_cross_fitted_c06_residual
CV05,20,6,0.25,HEFRK-06-E025,TWO-RBF-06-E025,0.7647615846621717,0.4220891833949083,0.5479157546522445,1024,1024,0,same_cross_fitted_c06_residual
CV05,20,6,0.5,HEFRK-06-E050,TWO-RBF-06-E050,0.7647615846621717,0.4220891833949083,0.5479157546522445,1024,1024,0,same_cross_fitted_c06_residual
CV05,20,6,0.75,HEFRK-06-E075,TWO-RBF-06-E075,0.7647615846621717,0.4220891833949083,0.5479157546522445,1024,1024,0,same_cross_fitted_c06_residual
CV05,20,8,0.25,HEFRK-08-E025,TWO-RBF-08-E025,0.9560172823645577,0.44857712100706315,0.521121806705106,1024,1024,0,same_cross_fitted_c06_residual
CV05,20,8,0.5,HEFRK-08-E050,TWO-RBF-08-E050,0.9560172823645577,0.44857712100706315,0.521121806705106,1024,1024,0,same_cross_fitted_c06_residual
CV05,20,8,0.75,HEFRK-08-E075,TWO-RBF-08-E075,0.9560172823645577,0.44857712100706315,0.521121806705106,1024,1024,0,same_cross_fitted_c06_residual
